Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
1,1,MA,9781442316775,Mandarin 3,1,,,01Q,,N,Boston’s winter is very cold.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_001.mp3,19
2,2,MA,9781442316775,Mandarin 3,1,,,01R,,M,波士顿的冬天很冷。,bō shì dùn de dōng tiān hěn lěng.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_002.mp3,19
3,3,MA,9781442316775,Mandarin 3,1,,,02Q,,N,"Besides, it sometimes snows.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_003.mp3,19
4,4,MA,9781442316775,Mandarin 3,1,,,02R,,M,而且有时候下雪。,ér qiě yǒu shí hòu xià xuě.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_004.mp3,19
5,5,MA,9781442316775,Mandarin 3,1,,,03Q,,N,Have you been to Beijing?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_005.mp3,18
6,6,MA,9781442316775,Mandarin 3,1,,,03R,,F,您去过北京吗？,nín qù guò běi jīng ma?,6,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_006.mp3,18
7,7,MA,9781442316775,Mandarin 3,1,,,04Q,,N,Did you go to Beijing?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_007.mp3,18
8,8,MA,9781442316775,Mandarin 3,1,,,04R,,F,您去北京了吗？,nín qù běi jīng le ma ?,7,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_008.mp3,18
9,9,MA,9781442316775,Mandarin 3,1,,,05Q,,N,Do they often return to see you?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_009.mp3,"5,7"
10,10,MA,9781442316775,Mandarin 3,1,,,05R,,M,他们常常回来看您吗？,tā men cháng cháng huí lai kàn nín ma?,9,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_010.mp3,"5,7"
11,11,MA,9781442316775,Mandarin 3,1,,,06Q,,N,"Yesterday, it snowed a lot.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_011.mp3,"17,19"
12,12,MA,9781442316775,Mandarin 3,1,,,06R,,F,昨天雪下得很大。,zuó tiān xuě xià de hěn dà.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_012.mp3,"17,19"
13,13,MA,9781442316775,Mandarin 3,1,,,07Q,,N,What kind of place is Boston?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_013.mp3,18
14,14,MA,9781442316775,Mandarin 3,1,,,07R,,F,波士顿是一个什么样的地方？,bō shì dùn shì yí gè shén me yàng de dì fāng?,12,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_014.mp3,18
15,15,MA,9781442316775,Mandarin 3,1,,,08Q,,N,Do your children work in Boston?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_015.mp3,"5,20"
16,16,MA,9781442316775,Mandarin 3,1,,,08R,,F,您的小孩儿在波士顿工作吗？,nín de xiǎo háir zài bō shì dùn gōng zuò ma?,11,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_016.mp3,"5,20"
17,17,MA,9781442316775,Mandarin 3,1,,,09Q,,N,"Yes, I’ve been to Beijing.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_017.mp3,18
18,18,MA,9781442316775,Mandarin 3,1,,,09R,,M,去过，我去过北京。,"qù guo, wŏ qù guo běi jīng.",7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_018.mp3,18
19,19,MA,9781442316775,Mandarin 3,1,,,10Q,,N,When did you go to Beijing?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_019.mp3,18
20,20,MA,9781442316775,Mandarin 3,1,,,10R,,F,您是什么时候去北京的？,nín shì shén me shí hou qù běi jīng de?,10,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_020.mp3,18
21,21,MA,9781442316775,Mandarin 3,2,,,01Q,,N,Where are you from?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_021.mp3,"7,16"
22,22,MA,9781442316775,Mandarin 3,2,,,01R,,M,您是哪儿的人？,nín shì nǎr de rén?,5,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_022.mp3,"7,16"
23,23,MA,9781442316775,Mandarin 3,2,,,02Q,,N,What work do you do?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_023.mp3,"7,20"
24,24,MA,9781442316775,Mandarin 3,2,,,02R,,F,您做什么工作？,nín zuò shén me gōng zuò?,6,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_024.mp3,"7,20"
25,25,MA,9781442316775,Mandarin 3,2,,,03Q,,N,"Last year, I took a lot of photographs.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_025.mp3,1
26,26,MA,9781442316775,Mandarin 3,2,,,03R,,M,去年我拍了很多照片。,qù nián wǒ pāi le hěn duō zhào piàn.,9,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_026.mp3,1
27,27,MA,9781442316775,Mandarin 3,2,,,04Q,,N,I’m from Beijing.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_027.mp3,"9,18"
28,28,MA,9781442316775,Mandarin 3,2,,,04R,,F,我是北京人。,wǒ shì běi jīng rén.,5,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_028.mp3,"9,18"
29,29,MA,9781442316775,Mandarin 3,2,,,05Q,,N,I work in the International Department.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_029.mp3,20
30,30,MA,9781442316775,Mandarin 3,2,,,05R,,F,我在国际部工作。,wǒ zài guó jì bù gōng zuò.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_030.mp3,20
31,31,MA,9781442316775,Mandarin 3,2,,,06Q,,N,Have you been to Beijing in the winter?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_031.mp3,"17,19"
32,32,MA,9781442316775,Mandarin 3,2,,,06R,,F,您冬天去过北京吗？,nín dōng tiān qù guo běi jīng ma?,8,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_032.mp3,"17,19"
33,33,MA,9781442316775,Mandarin 3,2,,,07Q,,N,"Yes, I have been to Beijing in February.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_033.mp3,"17,18"
34,34,MA,9781442316775,Mandarin 3,2,,,07R,,M,去过，我二月去过北京。,"qù guo, wǒ èr yuè qù guo běi jīng.",9,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_034.mp3,"17,18"
35,35,MA,9781442316775,Mandarin 3,2,,,08Q,,N,I’m going to stay until next year.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_035.mp3,"17,18"
36,36,MA,9781442316775,Mandarin 3,2,,,08R,,M,我要待到明年。,wǒ yào dāi dào míng nián.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_036.mp3,"17,18"
37,37,MA,9781442316775,Mandarin 3,2,,,09Q,,N,Winter in Beijing is very cold.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_037.mp3,"17,19"
38,38,MA,9781442316775,Mandarin 3,2,,,09R,,M,北京的冬天很冷。,běi jīng de dōng tiān hěn lěng.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_038.mp3,"17,19"
39,39,MA,9781442316775,Mandarin 3,2,,,10Q,,N,But I like Beijing.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_039.mp3,"9,18"
40,40,MA,9781442316775,Mandarin 3,2,,,10R,,M,可是我喜欢北京。,kě shì wŏ xĭ huan běi jīng.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_040.mp3,"9,18"
41,41,MA,9781442316775,Mandarin 3,3,,,01Q,,N,How long did you stay?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_041.mp3,18
42,42,MA,9781442316775,Mandarin 3,3,,,01R,,F,您待了多久？,nín dāi le duō jiǔ?,5,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_042.mp3,18
